Intensity
616	3
617	4
618	4
619	4
620	4
621	4
622	3
623	3
624	3
625	4
626	3
627	3
628	3
629	3
630	3
631	4
632	1
633	3
634	4
635	3
636	3
637	5
638	3
639	1
640	3
641	3
642	2
643	1
644	4
645	3
646	3
647	3
648	3
649	4
650	1
651	3
652	1
653	1
654	1
655	1
656	5
657	4
658	3
659	5
660	3
661	3
662	5
663	4
664	3
665	3
666	4
667	3
668	4
669	3
670	6
671	4
672	3
673	3
674	5
675	3
676	3
677	5
678	3
679	3
680	3
681	2
682	3
683	4
684	4
685	2
686	4
687	4
688	4
689	3
690	3
691	3
692	3
693	3
694	4
695	3
696	3
697	3
698	4
699	4
700	3
701	3
702	3
703	4
704	4
705	3
706	3
707	4
708	3
709	3
710	3
711	4
712	4
713	4
714	4
715	4
716	4
717	3
718	3
719	3
720	4
721	3
722	2
723	4
724	4
725	4
726	4
727	3
728	4
729	4
730	4
731	4
732	3
733	5
734	2
735	3
736	4
737	3
738	3
739	3
740	3
741	5
742	3
743	3
744	4
745	2
746	2
747	4
748	4
749	3
750	2
751	4
752	4
753	4
754	2
755	3
756	3
757	4
758	5
759	5
760	3
761	3
762	4
763	3
764	3
765	4
766	4
767	4
768	3
769	4
770	3
771	2
772	4
773	3
774	3
775	4
776	3
777	4
778	3
779	4
780	3
781	3
782	3
783	4
784	3
785	3
786	5
787	4
788	3
789	5
790	4
791	3
792	3
793	3
794	3
795	4
796	3
797	3
798	4
799	3
800	4
801	3
802	2
803	3
804	3
805	3
806	3
807	3
808	3
809	3
810	4
811	2
812	4
813	3
814	3
815	4
816	3
817	3
818	4
819	3
820	3
821	4
822	4
823	4
824	5
825	5
826	4
827	3
828	4
829	3
830	3
831	4
832	2
833	3
834	3
835	2
836	4
837	4
838	3
839	3
840	3
841	3
842	3
843	3
844	3
845	4
846	4
847	4
848	1
849	3
850	4
851	3
852	3
853	4
854	2
855	4
856	4
857	5
858	3
859	1
860	4
861	3
862	4
863	2
864	3
865	3
866	4
867	5
868	5
869	3
870	4
871	4
872	3
873	4
874	3
875	4
876	4
877	3
878	5
879	3
880	3
881	2
882	2
883	2
884	3
885	2
886	3
887	2
888	3
889	3
890	3
891	4
892	3
893	4
894	3
895	3
896	3
897	3
898	4
899	3
900	3
901	3
902	4
903	3
904	5
905	4
906	3
907	4
908	5
909	3
910	4
911	4
912	4
913	3
914	4
915	4
916	4
917	2
918	4
919	3
920	3
921	3
922	3
923	3
924	3
925	3
926	4
927	3
928	4
929	4
930	3
931	3
932	3
933	3
934	3
935	5
936	3
937	4
938	5
939	2
940	3
941	3
942	4
943	4
944	3
945	3
946	3
947	4
948	3
949	3
950	4
951	4
952	4
953	5
954	3
955	3
956	5
957	2
958	4
959	3
960	3
961	4
962	4
963	4
964	2
965	4
966	3
967	4
968	2
969	4
970	3
971	6
972	2
973	3
974	3
975	6
976	4
977	3
978	4
979	3
980	4
981	3
982	2
983	3
984	3
985	4
986	2
987	3
988	3
989	4
990	2
991	4
992	4
993	4
994	4
995	4
996	4
997	3
998	3
999	4
1000	4
1001	3
1002	4
1003	3
1004	4
1005	3
1006	3
1007	3
1008	3
1009	4
1010	4
1011	3
1012	3
1013	4
1014	4
1015	4
1016	4
1017	4
1018	3
1019	3
1020	4
1021	4
1022	4
1023	3
1024	4
1025	3
1026	5
1027	4
1028	4
1029	4
1030	2
1031	3
1032	3
1033	4
1034	3
1035	3
1036	3
1037	3
1038	4
